app_id	cpu	memory	instance_num	conflict	conflict_degree
4763	1	8	3	[(6408, 0)]	1
4764	4	8	1	[]	0
4765	1	8	1	[]	0
4766	1	8	2	[]	0
4767	2	8	6	[]	0
4768	1	2	1	[]	0
4769	4	8	1	[]	0
4770	2	16	35	[]	0
4771	2	8	4	[]	0
4772	1	8	7	[]	0
4773	3	8	3	[]	0
4774	1	8	2	[]	0
4775	1	1	1	[]	0
4776	1	8	1	[]	0
4777	1	3	1	[]	0
4778	2	8	27	[(1356, 0), (2850, 0), (4048, 0), (5022, 0), (6659, 0), (188, 0)]	6
4779	1	1	4	[]	0
4780	2	8	4	[]	0
4781	2	8	20	[]	0
4782	1	8	3	[]	0
4783	1	8	2	[]	0
4784	1	2	2	[]	0
4785	2	8	2	[]	0
4786	2	8	5	[]	0
4787	1	16	2	[]	0
4788	2	8	1	[]	0
4789	1	2	2	[]	0
4790	1	8	2	[]	0
4791	1	8	3	[]	0
4792	1	2	5	[]	0
4793	2	8	2	[]	0
4794	1	2	1	[]	0
4795	1	2	1	[]	0
4796	1	8	2	[]	0
4797	2	8	11	[(1637, 0), (5022, 0), (3414, 0), (4210, 0), (4039, 0), (6659, 0), (1728, 0), (6381, 0)]	8
4798	1	8	1	[]	0
4799	1	8	7	[(798, 0)]	1
4800	4	8	3	[]	0
4801	3	2	14	[(7394, 0), (7733, 0), (8888, 0), (6838, 0)]	4
4802	1	8	4	[]	0
4803	1	8	2	[]	0
4804	1	8	2	[]	0
4805	4	8	1	[]	0
4806	1	8	2	[]	0
4807	1	1	2	[]	0
4808	12	16	6	[]	0
4809	1	8	2	[]	0
4810	1	8	2	[]	0
4811	1	8	2	[]	0
4812	2	8	6	[]	0
4813	1	6	2	[]	0
4814	2	8	3	[]	0
4815	1	8	44	[]	0
4816	1	8	2	[]	0
4817	1	2	1	[]	0
4818	2	8	1	[]	0
4819	1	8	24	[]	0
4820	1	8	2	[]	0
4821	1	8	6	[]	0
4822	1	7	1	[]	0
4823	1	8	2	[]	0
4824	4	8	2	[]	0
4825	6	8	610	[(3368, 0), (9156, 0), (7279, 0), (541, 0), (6683, 0), (2089, 0), (8834, 0), (2887, 0), (5264, 0), (1051, 0), (8500, 0), (7217, 0), (8716, 0), (5313, 0), (7309, 0), (1127, 0), (7627, 0), (5503, 0), (9269, 0), (3469, 0), (1793, 0), (2082, 0), (3987, 0), (952, 0), (5607, 0), (1728, 0), (2621, 0), (4778, 0), (7261, 0), (1766, 0), (1522, 0), (4231, 0), (3654, 0), (3010, 0), (5022, 0), (3370, 0), (4210, 0), (8451, 0), (6827, 0), (5415, 0), (5929, 0), (9086, 0), (2954, 0), (6047, 0), (5661, 0), (3321, 0), (5889, 0), (77, 0), (6398, 0), (1405, 0), (5394, 0), (3296, 0), (4275, 0), (8918, 0), (3414, 0), (3942, 0), (3707, 0), (3226, 0), (4608, 0), (7267, 0), (5740, 0), (6269, 0), (8191, 0), (2274, 0), (655, 0), (1227, 0), (4048, 0), (8069, 0), (5232, 0), (5366, 0), (281, 0), (5028, 0), (276, 0), (3873, 0), (2246, 0), (9052, 0), (22, 0), (3250, 0), (9022, 0), (2486, 0), (8678, 0), (8287, 0), (208, 0), (3988, 0), (3845, 0), (702, 0), (5418, 0), (9216, 0), (122, 0), (7338, 0), (5903, 0), (1356, 0), (2850, 0), (6661, 0), (456, 0), (4576, 0), (6564, 0), (3657, 0), (3482, 0), (6408, 0), (80, 0), (5023, 0), (3253, 0), (1464, 0), (4282, 0), (8466, 0), (1683, 0), (5260, 0), (737, 0), (5905, 0), (8485, 0), (6550, 0), (6185, 0), (3210, 0), (2353, 0), (4280, 0), (3590, 0), (6385, 0), (2185, 0), (1788, 0), (1416, 0), (5541, 0), (4517, 0), (2061, 0), (5496, 0), (7333, 0), (7155, 0), (5427, 0), (4661, 0), (8739, 0), (8653, 0), (7039, 0), (1546, 0), (1978, 0), (255, 0), (7443, 0), (7639, 0), (3487, 0), (8711, 0), (9095, 0), (824, 0), (6520, 0), (6381, 0), (8822, 0), (7768, 0), (1593, 0), (1637, 0), (9127, 0), (4398, 0), (8106, 0), (7426, 0), (9084, 0), (292, 0), (9047, 0), (4471, 0), (9143, 0), (6429, 0), (3349, 0), (9139, 0), (3890, 0), (8707, 0), (5490, 0), (7741, 0), (9264, 0), (188, 0), (9315, 0), (6232, 0), (5111, 0), (4718, 0), (1904, 0), (8931, 0), (8202, 0), (3103, 0), (5691, 0), (6659, 0), (4667, 0), (9313, 0), (3886, 0), (7980, 0), (6531, 0), (6188, 0), (2765, 0), (8347, 0), (6191, 0), (4349, 0), (3155, 0), (6880, 0), (9228, 0), (7394, 0), (8842, 0), (8223, 0), (338, 0), (9145, 0), (7052, 0), (8221, 0), (1328, 0), (1887, 0), (3343, 0), (4749, 0), (8115, 0), (4169, 0), (1055, 0), (4039, 0), (2225, 0), (5420, 0), (6839, 0), (585, 0), (8412, 0), (2489, 0), (4200, 0), (2485, 0), (1395, 0), (1229, 0), (1781, 0), (464, 0), (3409, 0), (3595, 0), (674, 0), (4710, 0), (7367, 0)]	220
4826	4	16	2	[]	0
4827	1	8	2	[]	0
4828	1	8	2	[]	0
4829	1	2	1	[]	0
4830	1	8	4	[]	0
4831	2	8	4	[]	0
4832	1	8	1	[]	0
4833	3	8	2	[]	0
4834	4	8	1	[]	0
4835	1	8	2	[]	0
4836	3	8	2	[]	0
4837	1	3	3	[]	0
4838	4	8	1	[]	0
4839	1	8	1	[]	0
4840	6	8	5	[]	0
4841	1	8	2	[]	0
4842	1	8	1	[]	0
4843	1	8	2	[]	0
4844	1	8	2	[]	0
4845	1	8	1	[]	0
4846	4	8	1	[]	0
4847	6	8	4	[]	0
4848	4	8	1	[]	0
4849	2	8	4	[]	0
4850	1	2	1	[]	0
4851	1	8	2	[]	0
4852	4	8	1	[]	0
4853	1	8	4	[(80, 0), (7261, 0), (3654, 0), (456, 0), (4048, 0)]	5
4854	6	8	5	[]	0
4855	2	8	8	[(798, 0)]	1
4856	4	8	2	[]	0
4857	2	8	2	[]	0
4858	12	2	11	[]	0
4859	1	8	2	[]	0
4860	1	8	2	[]	0
4861	1	8	1	[]	0
4862	6	8	3	[]	0
4863	1	8	3	[]	0
4864	4	8	28	[]	0
4865	1	8	1	[]	0
4866	2	8	14	[]	0
4867	1	8	2	[]	0
4868	4	8	2	[]	0
4869	3	8	9	[]	0
4870	1	8	2	[]	0
4871	1	8	1	[]	0
4872	1	8	2	[]	0
4873	1	2	8	[]	0
4874	3	8	13	[]	0
4875	1	8	2	[]	0
4876	1	8	1	[]	0
4877	1	8	21	[]	0
4878	1	8	4	[]	0
4879	1	8	2	[]	0
4880	1	8	1	[]	0
4881	1	8	4	[]	0
4882	6	8	20	[]	0
4883	6	8	11	[]	0
4884	1	8	1	[]	0
4885	1	8	2	[]	0
4886	1	1	2	[]	0
4887	1	7	1	[]	0
4888	4	8	1	[]	0
4889	1	8	2	[]	0
4890	1	8	2	[]	0
4891	1	8	2	[]	0
4892	1	2	2	[]	0
4893	1	8	1	[]	0
4894	1	8	2	[]	0
4895	2	8	2	[]	0
4896	1	8	5	[]	0
4897	1	2	2	[]	0
4898	1	8	2	[]	0
4899	4	8	1	[]	0
4900	1	7	2	[]	0
4901	1	8	4	[]	0
4902	1	8	1	[]	0
4903	2	8	1	[]	0
4904	1	8	2	[]	0
4905	1	2	1	[]	0
4906	1	8	2	[]	0
4907	1	8	3	[]	0
4908	2	8	4	[]	0
4909	2	8	18	[(8897, 0), (5840, 0), (7622, 0)]	3
4910	1	1	2	[]	0
4911	12	16	50	[]	0
4912	1	8	3	[]	0
4913	2	8	7	[]	0
4914	1	7	1	[]	0
4915	1	8	1	[]	0
4916	1	8	1	[]	0
4917	1	8	2	[]	0
4918	4	8	1	[]	0
4919	1	8	2	[]	0
4920	1	8	2	[]	0
4921	1	8	2	[]	0
4922	1	1	1	[]	0
4923	36	48	3	[]	0
4924	1	8	1	[]	0
4925	2	8	6	[]	0
4926	1	8	2	[]	0
4927	4	8	2	[]	0
4928	1	8	2	[]	0
4929	3	8	4	[]	0
4930	1	8	2	[]	0
4931	1	8	5	[]	0
4932	2	8	3	[]	0
4933	2	8	7	[]	0
4934	1	1	4	[]	0
4935	1	8	2	[]	0
4936	1	8	5	[]	0
4937	1	2	1	[]	0
4938	2	8	9	[]	0
4939	4	2	18	[]	0
4940	1	8	1	[]	0
4941	6	8	11	[(798, 0)]	1
4942	1	8	2	[]	0
4943	36	30	6	[]	0
4944	2	8	2	[]	0
4945	4	8	1	[]	0
4946	2	8	3	[]	0
4947	1	8	2	[(4048, 0)]	1
4948	4	8	3	[]	0
4949	1	8	2	[]	0
4950	1	8	4	[]	0
4951	2	8	17	[]	0
4952	2	8	1	[]	0
4953	2	8	31	[]	0
4954	1	8	2	[]	0
4955	4	8	4	[(3286, 0)]	1
4956	1	8	2	[]	0
4957	1	8	2	[]	0
4958	1	9	2	[]	0
4959	4	8	1	[]	0
4960	1	2	2	[]	0
4961	1	8	1	[]	0
4962	1	8	2	[]	0
4963	4	8	6	[]	0
4964	1	8	1	[]	0
4965	1	8	3	[]	0
4966	4	8	3	[]	0
4967	1	8	2	[]	0
4968	1	8	2	[]	0
4969	6	32	1	[]	0
4970	1	3	1	[]	0
4971	4	8	3	[]	0
4972	1	8	1	[]	0
4973	6	8	51	[]	0
4974	1	2	4	[]	0
4975	2	8	2	[]	0
4976	1	2	1	[]	0
4977	2	8	6	[]	0
4978	6	8	12	[]	0
4979	1	8	2	[]	0
4980	2	8	17	[(2019, 0), (3628, 0), (798, 0), (6659, 0)]	4
4981	1	8	1	[]	0
4982	1	8	2	[]	0
4983	1	2	4	[]	0
4984	1	8	3	[]	0
4985	1	3	1	[]	0
4986	1	8	2	[]	0
4987	4	8	2	[]	0
4988	1	8	2	[]	0
4989	1	8	1	[]	0
4990	2	8	1	[]	0
4991	4	8	1	[]	0
4992	4	8	1	[]	0
4993	1	8	3	[]	0
4994	4	16	1	[]	0
4995	1	8	2	[]	0
4996	6	16	100	[(8641, 0), (5375, 0), (4638, 0), (2706, 0), (3260, 0), (4429, 0), (7104, 0), (8343, 0), (1480, 0), (6659, 0), (8701, 0), (5001, 0)]	12
4997	1	3	3	[]	0
4998	4	8	104	[]	0
4999	1	4	4	[]	0
5000	1	8	2	[]	0
5001	1	8	5	[]	0
5002	1	8	2	[]	0
5003	1	8	3	[]	0
5004	3	8	30	[]	0
5005	1	7	1	[]	0
5006	2	4	1	[]	0
5007	1	8	6	[(6659, 0)]	1
5008	1	8	2	[]	0
5009	1	8	2	[]	0
5010	1	8	1	[]	0
5011	3	8	16	[(5785, 0), (2569, 0), (6557, 0), (1451, 0), (1810, 0), (7754, 0), (8551, 0), (8851, 0)]	8
5012	2	8	2	[]	0
5013	1	2	1	[]	0
5014	1	8	2	[]	0
5015	2	8	1	[]	0
5016	2	8	8	[]	0
5017	4	8	4	[]	0
5018	1	1	1	[]	0
5019	1	8	2	[]	0
5020	1	8	2	[]	0
5021	2	8	1	[]	0
5022	12	16	282	[]	0
5023	1	8	2	[]	0
5024	1	2	2	[]	0
5025	1	8	7	[]	0
5026	1	8	2	[]	0
5027	1	3	2	[]	0
5028	6	16	71	[(7309, 0), (3654, 0), (6659, 0), (1318, 0), (8653, 0), (1356, 0), (22, 0), (8347, 0), (7217, 0), (9095, 0), (7394, 0), (3987, 0), (4947, 0), (122, 0), (456, 0), (3370, 0), (1793, 0), (7102, 0), (6161, 0), (6047, 0), (1683, 0), (9303, 0), (655, 0), (5490, 0), (312, 0)]	25
5029	1	1	1	[]	0
5030	1	8	2	[]	0
5031	1	8	2	[]	0
5032	1	8	2	[]	0
5033	1	8	2	[]	0
5034	1	8	4	[]	0
5035	5	8	2	[]	0
5036	1	1	1	[]	0
5037	1	8	2	[]	0
5038	1	8	4	[]	0
5039	1	8	2	[]	0
5040	1	8	2	[]	0
5041	1	8	3	[]	0
5042	1	8	3	[]	0
5043	1	7	2	[]	0
5044	1	1	1	[]	0
5045	1	8	2	[]	0
5046	1	8	3	[]	0
5047	2	8	7	[(6683, 0), (2098, 0), (2185, 0), (7426, 0), (5905, 0), (4210, 0), (7154, 0), (290, 0), (5317, 0)]	9
5048	1	8	2	[]	0
5049	1	8	6	[]	0
5050	1	1	1	[]	0
5051	2	8	3	[]	0
5052	4	8	2	[]	0
5053	1	8	11	[]	0
5054	6	8	10	[(1884, 0)]	1
5055	1	1	1	[]	0
5056	2	32	1	[]	0
5057	3	16	6	[]	0
5058	1	8	1	[]	0
5059	1	16	1	[]	0
5060	6	8	33	[(4789, 0), (3574, 0), (6269, 0), (7486, 0), (1153, 0), (2332, 0), (4469, 0), (4762, 0), (7801, 0), (208, 0), (4039, 0), (1546, 0), (704, 0), (6694, 0), (798, 0), (2752, 0)]	16
5061	1	1	3	[]	0
5062	1	8	1	[]	0
5063	4	5	58	[]	0
5064	1	8	7	[]	0
5065	3	8	19	[]	0
5066	1	8	2	[]	0
5067	6	8	3	[]	0
5068	1	8	2	[]	0
5069	1	8	2	[]	0
5070	3	8	2	[]	0
5071	1	8	9	[]	0
5072	1	8	2	[]	0
5073	1	2	2	[]	0
5074	1	1	2	[]	0
5075	1	2	1	[]	0
5076	1	8	1	[]	0
5077	1	8	2	[(798, 0)]	1
5078	4	8	2	[]	0
5079	4	8	2	[]	0
5080	8	16	1	[]	0
5081	1	8	2	[]	0
5082	1	8	2	[]	0
5083	1	8	5	[(4405, 0), (7269, 0), (7447, 0), (1330, 0), (8554, 0), (9065, 0), (1944, 0), (1723, 0), (1152, 0), (3199, 0), (4857, 0), (2904, 0), (8558, 0), (5441, 0), (7962, 0), (3751, 0), (7963, 0), (5165, 0), (4262, 0), (355, 0), (3548, 0), (7369, 0), (7639, 0), (3213, 0), (9095, 0), (6880, 0), (4912, 0), (5463, 0), (6757, 0), (8643, 0), (9186, 0), (2928, 0), (6726, 0), (7504, 0), (844, 0), (3731, 0), (8045, 0), (1639, 0), (3780, 0), (3286, 0), (6048, 0), (1443, 0), (5375, 0), (3702, 0), (5388, 0), (3540, 0), (2271, 0), (5864, 0), (6270, 0), (6895, 0), (5438, 0), (5905, 0), (8057, 0), (1973, 0), (850, 0), (7942, 0), (2954, 0), (3842, 0), (6991, 0)]	59
5084	1	8	1	[]	0
5085	2	8	3	[(798, 0)]	1
5086	2	8	22	[]	0
5087	1	8	1	[]	0
5088	1	2	1	[]	0
5089	1	8	4	[]	0
5090	2	8	1	[]	0
5091	1	2	2	[]	0
5092	1	8	2	[]	0
5093	1	8	1	[]	0
5094	1	8	1	[]	0
5095	1	8	3	[]	0
5096	1	8	3	[]	0
5097	1	8	5	[]	0
5098	1	8	2	[]	0
5099	1	8	2	[]	0
5100	1	3	1	[]	0
5101	6	8	20	[(2494, 0), (3918, 0), (1100, 0), (6293, 0), (7246, 0), (7801, 0), (1624, 0)]	7
5102	1	8	2	[]	0
5103	1	8	4	[]	0
5104	4	8	1	[]	0
5105	1	8	4	[]	0
5106	3	24	5	[]	0
5107	1	8	1	[]	0
5108	1	2	1	[]	0
5109	6	8	25	[]	0
5110	1	1	1	[]	0
5111	3	8	4	[]	0
5112	6	8	30	[]	0
5113	1	8	3	[]	0
5114	1	8	2	[]	0
5115	1	8	1	[]	0
5116	1	8	2	[]	0
5117	1	8	1	[]	0
5118	3	8	4	[]	0
5119	1	2	21	[(798, 0)]	1
5120	1	8	1	[]	0
5121	1	2	1	[]	0
5122	3	8	1	[]	0
5123	1	2	1	[]	0
5124	1	8	2	[]	0
5125	2	2	7	[]	0
5126	4	8	1	[]	0
5127	4	16	21	[]	0
5128	1	7	1	[]	0
5129	1	8	1	[]	0
5130	1	1	1	[]	0
5131	2	8	3	[]	0
5132	1	8	16	[]	0
5133	1	16	2	[]	0
5134	1	1	1	[]	0
5135	7	16	1	[]	0
5136	4	8	2	[]	0
5137	1	1	1	[]	0
5138	3	8	7	[]	0
5139	2	8	31	[]	0
5140	1	8	1	[]	0
5141	1	8	2	[]	0
5142	1	8	1	[]	0
5143	1	8	1	[]	0
5144	6	16	1	[]	0
5145	1	8	2	[]	0
5146	5	8	27	[]	0
5147	1	8	2	[]	0
5148	1	8	4	[]	0
5149	2	8	2	[]	0
5150	1	8	1	[]	0
5151	1	8	1	[]	0
5152	4	8	1	[]	0
5153	2	8	1	[]	0
5154	1	8	2	[]	0
5155	1	8	3	[]	0
5156	2	8	1	[]	0
5157	1	8	1	[]	0
5158	1	8	1	[]	0
5159	1	8	1	[]	0
5160	1	8	2	[]	0
5161	2	8	3	[]	0
5162	1	8	2	[]	0
5163	1	8	1	[]	0
5164	1	128	1	[]	0
5165	12	16	125	[]	0
5166	1	8	2	[]	0
5167	1	8	2	[]	0
5168	1	8	4	[]	0
5169	1	8	2	[]	0
5170	1	8	4	[]	0
5171	1	8	1	[]	0
5172	1	8	8	[]	0
5173	1	8	1	[]	0
5174	1	2	1	[]	0
5175	1	8	4	[]	0
5176	1	8	1	[]	0
5177	1	8	7	[]	0
5178	1	8	1	[]	0
5179	1	8	4	[]	0
5180	1	8	2	[]	0
5181	1	8	4	[]	0
5182	4	8	1	[]	0
5183	4	8	3	[]	0
5184	1	8	2	[]	0
5185	1	8	3	[]	0
5186	4	8	5	[]	0
5187	1	8	2	[]	0
5188	1	8	4	[]	0
5189	6	8	4	[]	0
5190	1	8	2	[]	0
5191	4	8	1	[]	0
5192	1	8	2	[]	0
5193	1	8	2	[]	0
5194	1	8	2	[]	0
5195	1	1	1	[]	0
5196	1	8	1	[]	0
5197	1	5	2	[]	0
5198	1	8	1	[]	0
5199	1	8	1	[]	0
5200	1	8	3	[]	0
5201	1	8	2	[]	0
5202	4	8	2	[]	0
5203	1	2	1	[]	0
5204	1	8	4	[]	0
5205	3	8	1	[]	0
5206	1	8	7	[]	0
5207	1	8	2	[]	0
5208	1	8	1	[]	0
5209	1	8	1	[]	0
5210	1	8	1	[]	0
5211	1	8	2	[]	0
5212	1	8	2	[]	0
5213	1	8	4	[]	0
5214	1	8	1	[]	0
5215	1	2	1	[]	0
5216	1	8	2	[]	0
5217	5	2	28	[]	0
5218	6	8	12	[]	0
5219	1	8	2	[]	0
5220	3	8	72	[(2684, 0), (798, 0)]	2
5221	1	8	1	[]	0
5222	6	8	30	[(1941, 0), (798, 0)]	2
5223	5	16	4	[(6659, 0)]	1
5224	2	8	3	[]	0
5225	1	8	2	[]	0
5226	4	8	1	[]	0
5227	1	8	5	[]	0
5228	2	8	7	[]	0
5229	1	8	3	[]	0
5230	1	8	1	[]	0
5231	1	8	2	[]	0
5232	3	8	24	[]	0
5233	1	8	2	[]	0
5234	2	8	2	[]	0
5235	2	8	2	[]	0
5236	1	8	1	[]	0
5237	6	8	10	[]	0
5238	5	8	3	[]	0
5239	2	8	3	[]	0
5240	3	8	5	[]	0
5241	1	8	2	[]	0
5242	1	8	2	[]	0
5243	1	2	1	[]	0
5244	1	8	18	[(798, 0)]	1
5245	1	1	3	[]	0
5246	1	8	4	[]	0
5247	2	8	2	[]	0
5248	1	5	2	[]	0
5249	2	8	2	[]	0
5250	2	8	2	[]	0
5251	6	8	11	[]	0
5252	2	8	2	[]	0
5253	1	8	9	[]	0
5254	8	8	1	[]	0
5255	2	28	3	[]	0
5256	5	8	18	[]	0
5257	1	8	2	[]	0
5258	1	8	2	[]	0
5259	4	8	2	[]	0
5260	3	8	5	[]	0
5261	3	8	6	[]	0
5262	1	8	8	[]	0
5263	1	8	2	[]	0
5264	12	16	145	[]	0
5265	1	8	2	[]	0
5266	1	1	3	[]	0
5267	4	8	14	[]	0
5268	6	8	1	[]	0
5269	1	2	4	[]	0
5270	2	8	1	[]	0
5271	1	8	21	[]	0
5272	1	8	3	[]	0
5273	1	2	1	[]	0
5274	1	2	1	[]	0
5275	6	8	16	[]	0
5276	1	8	3	[]	0
5277	2	8	3	[]	0
5278	1	8	2	[]	0
5279	1	2	1	[]	0
5280	1	8	1	[]	0
5281	4	8	1	[]	0
5282	1	4	1	[]	0
5283	1	16	21	[]	0
5284	5	8	7	[]	0
5285	1	7	2	[]	0
5286	1	3	2	[]	0
5287	1	8	1	[]	0
5288	1	8	6	[(6605, 0), (1195, 0), (6619, 0)]	3
5289	1	8	6	[]	0
5290	1	2	1	[]	0
5291	1	2	1	[]	0
5292	1	8	2	[]	0
5293	1	2	2	[]	0
5294	1	8	2	[]	0
5295	2	8	20	[(6659, 0)]	1
5296	1	8	3	[(798, 0)]	1
5297	1	3	2	[]	0
5298	2	8	2	[]	0
5299	1	16	6	[]	0
5300	1	8	1	[]	0
5301	1	8	1	[]	0
5302	1	8	1	[]	0
5303	1	8	1	[]	0
5304	4	8	1	[]	0
5305	1	8	3	[]	0
5306	1	8	5	[]	0
5307	1	8	4	[]	0
5308	3	8	1	[]	0
5309	1	8	4	[]	0
5310	1	8	2	[]	0
5311	5	7	2	[]	0
5312	4	8	2	[]	0
5313	1	8	9	[]	0
5314	1	128	2	[]	0
5315	1	5	2	[]	0
5316	1	8	1	[]	0
5317	1	2	3	[]	0
5318	2	8	25	[]	0
5319	4	8	1	[]	0
5320	1	8	1	[]	0
5321	1	3	1	[]	0
5322	1	2	12	[]	0
5323	1	8	2	[]	0
5324	4	8	1	[]	0
5325	1	8	1	[]	0
5326	1	2	2	[]	0
5327	1	1	2	[]	0
5328	1	8	1	[]	0
5329	1	8	2	[]	0
5330	1	8	2	[]	0
5331	1	8	2	[]	0
5332	1	8	1	[]	0
5333	1	8	2	[]	0
5334	1	8	1	[]	0
5335	10	16	2	[]	0
5336	1	8	19	[]	0
5337	1	1	2	[]	0
5338	6	8	16	[]	0
5339	1	8	2	[]	0
5340	1	8	6	[(5598, 0), (5322, 0), (1676, 0), (1153, 0), (4760, 0)]	5
5341	1	8	4	[]	0
5342	2	8	2	[]	0
5343	4	8	1	[]	0
5344	2	8	4	[]	0
5345	1	8	1	[]	0
5346	2	8	9	[(798, 0)]	1
5347	2	16	3	[]	0
5348	3	8	2	[]	0
5349	1	8	3	[]	0
5350	1	8	2	[]	0
5351	3	8	5	[]	0
5352	1	6	1	[]	0
5353	1	8	2	[]	0
5354	1	8	1	[]	0
5355	1	8	1	[]	0
5356	16	32	1	[]	0
5357	1	6	1	[]	0
5358	1	8	2	[]	0
5359	1	8	1	[]	0
5360	1	2	1	[]	0
5361	4	8	1	[]	0
5362	2	8	55	[(7443, 0), (798, 0), (6659, 0)]	3
5363	3	16	3	[(3487, 0)]	1
5364	1	8	4	[]	0
5365	1	2	1	[]	0
5366	12	16	142	[(7333, 0), (4039, 0), (6659, 0), (281, 0), (4022, 0), (4254, 0), (7639, 0), (4667, 0), (5011, 0), (1011, 0), (1606, 0), (5684, 0), (8760, 0), (9273, 0), (5707, 0), (6250, 0), (3602, 0), (3482, 0), (9047, 0), (3988, 0), (1683, 0), (5260, 0), (1229, 0), (2082, 0), (1433, 0)]	25
5367	2	16	14	[]	0
5368	1	8	4	[]	0
5369	2	8	2	[]	0
5370	1	8	3	[]	0
5371	1	8	1	[]	0
5372	1	8	1	[]	0
5373	1	8	1	[]	0
5374	6	8	5	[]	0
5375	6	8	85	[]	0
5376	1	8	1	[]	0
5377	4	8	2	[]	0
5378	1	8	7	[]	0
5379	1	8	14	[]	0
5380	4	8	1	[]	0
5381	1	8	2	[]	0
5382	1	8	3	[]	0
5383	1	8	2	[]	0
5384	1	8	4	[]	0
5385	2	8	5	[]	0
5386	1	8	7	[]	0
5387	1	8	3	[]	0
5388	1	16	16	[]	0
5389	1	43	2	[]	0
5390	1	2	1	[]	0
5391	1	8	2	[]	0
5392	1	1	1	[]	0
5393	1	8	1	[]	0
5394	1	8	19	[]	0
5395	1	2	2	[]	0
5396	1	8	1	[]	0
5397	1	8	6	[]	0
5398	2	8	7	[]	0
5399	4	8	2	[]	0
5400	1	8	2	[]	0
5401	1	8	5	[]	0
5402	1	8	1	[]	0
5403	4	8	1	[]	0
5404	4	8	2	[]	0
5405	4	8	1	[]	0
5406	4	8	13	[]	0
5407	1	8	1	[]	0
5408	1	8	2	[]	0
5409	1	8	1	[]	0
5410	1	8	1	[]	0
5411	3	8	34	[(80, 0), (1356, 0), (2767, 0), (7733, 0), (7210, 0), (6659, 0), (1328, 0)]	7
5412	1	8	2	[]	0
5413	2	16	3	[]	0
5414	1	8	1	[]	0
5415	1	8	2	[]	0
5416	1	1	2	[]	0
5417	2	8	2	[]	0
5418	6	8	233	[(6659, 0), (2952, 0), (8676, 0), (5850, 0), (6408, 0), (7548, 0), (4257, 0), (5783, 0), (1287, 0), (7935, 0), (798, 0), (8022, 0)]	12
5419	4	8	1	[]	0
5420	2	16	1	[]	0
5421	1	8	4	[]	0
5422	1	2	1	[]	0
5423	2	8	12	[]	0
5424	1	8	2	[]	0
5425	1	8	1	[]	0
5426	1	8	5	[]	0
5427	2	8	15	[]	0
5428	1	8	1	[]	0
5429	1	16	7	[]	0
5430	1	8	2	[]	0
5431	1	8	1	[]	0
5432	1	7	1	[]	0
5433	1	8	1	[]	0
5434	1	8	3	[]	0
5435	1	8	5	[]	0
5436	6	8	40	[]	0
5437	3	16	3	[(80, 0), (1637, 0), (3250, 0)]	3
5438	2	8	104	[]	0
5439	1	8	4	[]	0
5440	1	2	2	[]	0
5441	2	8	24	[]	0
5442	1	8	2	[]	0
5443	1	2	4	[]	0
5444	1	8	1	[]	0
5445	1	8	1	[]	0
5446	1	8	5	[]	0
5447	4	8	2	[]	0
5448	1	16	1	[]	0
5449	6	8	35	[(1019, 0), (798, 0)]	2
5450	1	6	1	[]	0
5451	2	8	2	[]	0
5452	1	8	5	[]	0
5453	1	8	6	[]	0
5454	2	8	1	[]	0
5455	1	6	1	[]	0
5456	1	8	1	[]	0
5457	6	8	3	[]	0
5458	1	2	2	[]	0
5459	1	8	2	[]	0
5460	1	1	1	[]	0
5461	1	8	1	[]	0
5462	1	2	2	[]	0
5463	1	8	6	[]	0
5464	3	8	2	[]	0
5465	1	8	1	[]	0
5466	1	8	3	[]	0
5467	1	8	5	[]	0
5468	6	2	6	[]	0
5469	4	8	9	[]	0
5470	1	8	11	[]	0
5471	1	8	2	[]	0
5472	4	8	7	[]	0
5473	1	8	2	[]	0
5474	1	7	2	[]	0
5475	2	8	4	[]	0
5476	5	8	20	[]	0
5477	1	8	17	[]	0
5478	1	8	2	[]	0
5479	1	8	6	[]	0
5480	8	2	14	[]	0
5481	1	8	6	[]	0
5482	1	8	2	[]	0
5483	1	2	2	[]	0
5484	1	1	1	[]	0
5485	1	7	2	[]	0
5486	1	8	3	[]	0
5487	1	2	2	[]	0
5488	1	2	1	[]	0
5489	4	8	1	[]	0
5490	2	8	43	[(1356, 0), (3108, 0), (8347, 0), (7639, 0), (7414, 0), (704, 0), (3370, 0), (3321, 0), (9269, 0)]	9
5491	1	8	2	[]	0
5492	1	1	1	[(3512, 0), (5731, 0), (798, 0), (2845, 0)]	4
5493	2	8	9	[]	0
5494	4	8	1	[]	0
5495	1	3	1	[]	0
5496	2	8	5	[]	0
5497	1	8	5	[]	0
5498	1	2	3	[]	0
5499	1	8	3	[]	0
5500	1	8	3	[]	0
5501	1	8	2	[]	0
5502	1	1	2	[]	0
5503	3	8	2	[]	0
5504	4	8	2	[]	0
5505	5	8	2	[]	0
5506	1	8	2	[]	0
5507	1	8	3	[]	0
5508	1	2	1	[]	0
5509	1	8	1	[]	0
5510	1	8	1	[]	0
5511	6	8	72	[]	0
5512	1	8	5	[]	0
5513	1	8	2	[]	0
5514	4	8	1	[]	0
5515	6	8	4	[(8669, 0)]	1
5516	1	8	3	[]	0
5517	2	2	2	[]	0
5518	1	8	1	[]	0
5519	3	8	4	[(798, 0)]	1
5520	1	8	1	[]	0
5521	1	8	2	[]	0
5522	6	8	25	[]	0
5523	2	8	8	[]	0
